Capital,DOCK,Date Built M,Date Built Y,Date Priced M,Date Priced Y,GARDEN SPACE,Guarding Tower,House ID,Knights house,Location,Meridian1,Meridian2,Renovation,River,Royal Market,Time1,Time2,bathrooms,bedrooms,blessings,dining rooms,farm,pay,sorcerer,tree
26.470949,4.3009,5,1602,11,1611,1,30.892568,6e32eb64,36.693637,Cursed Land,1,0,0,53.063763,72.574992,11.59,11.14,4,3,134,4,1,0,0,1
6.829173,32.876027,11,1605,10,1607,0,150.145314,6e32eb6e,17.631283,The Mountains,0,0,0,19.94183,56.545481,10.1,7.45,3,2,153,3,1,0,1,0
33.279261,5.380124,4,1602,2,1607,0,3.015866,6e32eb75,44.102285,The Mountains,0,1,0,14.949078,65.598001,11.54,8.59,4,4,127,2,1,0,1,0
28.971471,12.337262,2,1600,6,1608,0,40.094059,6e32eb7a,39.219515,Servant's Premises,0,0,0,41.179962,0,1.27,9.1,2,3,131,2,2,0,0,0
70.673391,0,12,1606,7,1609,1,39.873351,6e32eb91,80.758156,Cursed Land,1,1,0,17.725814,25.924864,10.26,10.44,4,2,89,4,0,1,0,0
58.449716,21.796717,5,1602,6,1607,0,187.411127,6e32eb97,68.808642,No Location,1,1,0,24.001881,62.061992,7.55,10.58,2,4,102,2,1,0,1,1
9.06814,125.804738,8,1602,4,1611,0,75.660288,6e32eb9b,19.827868,The Mountains,0,1,0,59.476911,49.828179,12.39,6.55,4,2,151,4,1,0,0,1
47.558239,46.902601,12,1601,12,1608,0,32.66378,6e32eba8,57.907916,The Mountains,0,0,0,18.300652,25.476674,8.31,12.44,2,3,112,4,1,0,1,0
41.165339,86.543529,4,1601,4,1610,0,134.238067,6e32ebac,51.843039,Servant's Premises,0,1,0,8.972519,19.288258,8.46,5.5,4,2,119,2,1,0,1,0
37.234643,31.158758,1,1603,11,1610,0,117.825846,6e32ebb1,47.742473,Cursed Land,1,1,0,5.639734,64.234022,6.55,4.59,4,3,123,3,1,0,0,0
17.763704,46.44157,5,1602,8,1612,0,243.567177,6e32ebb3,28.341936,The Mountains,1,1,0,41.450133,96.7453,6.36,3.28,2,4,142,3,1,0,0,1
74.196442,12.095386,4,1604,12,1607,1,115.165197,6e32ebc4,84.412405,The Mountains,0,0,0,25.816698,112.409976,6.59,12.21,3,3,86,0,0,1,0,0
10.262357,32.096647,8,1606,11,1608,1,158.507864,6e32ebce,20.404276,The Mountains,0,1,0,23.99609,2.183916,11.34,8.18,2,2,150,0,1,0,0,1
12.118642,45.01635,12,1603,9,1612,0,30.129121,6e32ebd9,22.753054,The Mountains,0,1,0,2.604369,8.183322,7.17,3.36,4,2,148,3,1,0,1,0
66.559131,48.853573,4,1602,8,1612,0,60.239103,6e32ebdf,76.848143,The Mountains,0,1,1,15.008424,120.619013,1.29,3.25,3,3,93,3,1,0,0,1
17.502477,5.090114,1,1602,10,1608,1,21.615201,6e32ebe6,27.700835,The Mountains,1,0,0,14.659844,0,6.27,12.56,0,4,142,3,1,0,0,1
29.156164,68.156172,3,1604,5,1607,1,0,6e32ebf2,39.76381,The Mountains,0,1,0,16.018456,36.330559,2.59,8.15,2,2,131,2,1,0,0,0
3.733379,76.93683,2,1603,6,1610,0,21.665053,6e32ec06,14.423184,King's Landing,1,0,1,49.581806,74.837772,7.47,1.58,0,3,156,0,2,0,0,1
24.966363,38.023913,5,1601,7,1609,0,121.387432,6e32ec10,35.712248,King's Landing,0,0,0,2.038485,32.075107,8.49,3.52,2,4,135,3,1,0,0,1
22.77546,70.188457,8,1601,11,1609,0,101.160166,6e32ec12,33.019297,The Mountains,0,1,0,1.188485,81.552905,1.56,8.15,2,2,137,2,1,0,0,1
5.447252,65.367581,4,1600,1,1609,0,101.699199,6e32ec20,15.990974,The Mountains,0,0,0,32.541133,38.035044,7.13,5.59,3,2,155,4,1,0,0,0
39.257302,80.797966,3,1601,10,1611,0,205.741877,6e32ec25,49.541826,The Mountains,0,0,1,14.901305,20.716102,5.13,12.46,4,2,121,2,1,0,0,1
11.394705,0,4,1603,8,1609,0,5.215447,6e32ec29,21.796488,King's Landing,0,0,0,45.699067,102.270216,10.54,7.56,3,3,149,4,1,0,1,1
19.280832,74.646619,9,1606,2,1607,0,0,6e32ec38,29.341049,King's Landing,1,0,0,26.56846,52.562093,9.11,2.11,2,3,141,2,1,0,1,0
78.476292,34.836469,3,1606,12,1609,0,24.639716,6e32ec60,88.79854,The Mountains,0,0,0,14.62519,0,6.35,10.31,3,3,82,4,1,0,1,1
38.58934,18.864872,2,1601,9,1607,0,157.719911,6e32ec66,49.274247,The Mountains,1,1,0,7.477497,0,7.37,1.11,2,3,121,3,2,0,0,1
50.278181,17.589909,8,1604,10,1610,0,257.824368,6e32ec72,60.324247,The Mountains,1,0,0,41.794402,15.369899,2.46,12.55,4,4,110,3,1,0,0,1
4.932617,13.62858,9,1604,6,1609,1,28.526734,6e32ec78,15.230271,King's Landing,0,0,0,22.860798,17.642969,4.59,8.1,3,3,155,4,2,0,0,1
68.769127,10.737208,6,1601,11,1610,0,31.379623,6e32ec8a,79.200856,The Mountains,0,1,0,29.898154,22.976646,6.35,10.49,4,0,91,0,1,0,1,1
41.094974,34.040013,8,1601,10,1611,0,129.010766,6e32eca5,51.239243,The Mountains,1,0,0,39.757987,0,10.19,3.23,2,2,119,3,1,0,0,1
0,87.558343,5,1600,5,1612,0,58.447405,6e32ecb0,0,Cursed Land,1,0,0,25.064617,6.219027,3.22,9.23,4,4,74,4,1,0,0,1
98.689308,117.07563,8,1606,7,1610,1,0,6e32ecb2,108.83658,Servant's Premises,0,1,1,5.831197,25.958789,11.46,7.31,4,2,61,2,0,1,1,0
43.361962,3.63772,6,1603,1,1612,1,91.299136,6e32ecb5,53.702008,The Mountains,0,0,0,29.758733,69.92753,5.42,3.12,3,4,117,4,0,1,1,1
76.87921,90.826297,1,1605,1,1607,0,197.928642,6e32eccf,87.093467,The Mountains,1,0,0,19.334733,29.649302,3.54,8.4,3,4,83,3,1,0,0,1
44.995579,23.75764,7,1601,8,1610,0,24.826778,6e32eceb,55.795971,The Mountains,0,0,0,13.50813,48.058328,7.47,9.53,4,2,115,3,2,0,0,1
0,1.167398,9,1600,8,1611,0,134.859115,6e32ecf0,0,Servant's Premises,0,1,0,22.808028,21.508701,10.52,3.15,4,4,74,2,1,0,0,0
56.582211,59.707889,4,1604,10,1607,0,211.408046,6e32ecf8,67.357983,The Mountains,1,0,1,36.081626,0,1.21,6.31,3,4,103,4,1,0,0,1
63.340658,91.351957,3,1600,7,1609,0,49.940097,6e32ed00,73.932954,The Mountains,0,0,0,28.34421,75.90427,5.18,6.27,3,4,97,0,1,0,1,0
9.3876,38.028355,12,1600,12,1609,1,171.297081,6e32ed02,19.789013,King's Landing,1,0,0,54.196898,118.80694,9.16,6.57,2,0,151,2,2,0,0,0
47.668606,0,1,1606,11,1609,0,44.973404,6e32ed20,58.054478,No Location,1,1,0,29.617896,43.960963,12.53,12.19,3,4,112,4,2,0,0,1
25.170148,73.995101,5,1606,6,1612,1,224.400481,6e32ed2a,36.12859,King's Landing,1,0,1,25.931988,32.722262,2.13,5.33,2,4,135,4,1,0,0,1
5.309512,38.58768,8,1601,2,1609,0,76.401515,6e32ed2c,15.868283,Cursed Land,1,1,0,13.543052,0,2.42,2.19,4,3,155,3,1,0,0,1
23.959686,10.453885,9,1606,4,1610,0,73.058108,6e32ed31,34.483054,Servant's Premises,0,1,0,42.55965,15.381843,11.58,3.58,4,4,136,0,1,0,1,1
18.817614,60.811423,4,1600,9,1610,0,123.83765,6e32ed35,29.418368,The Mountains,1,0,0,27.101628,42.846616,3.14,3.42,2,3,141,4,1,0,0,1
0,33.93843,2,1601,11,1612,0,78.484963,6e32ed3a,0,Servant's Premises,0,1,0,24.272668,1.93656,11.3,6.13,4,2,74,4,2,0,1,0
17.551808,0,2,1604,11,1610,1,66.919375,6e32ed52,28.483518,Servant's Premises,0,0,0,15.972974,46.27533,7.36,9.54,3,3,142,4,1,0,0,1
0.378842,17.87882,5,1603,6,1611,0,3.396008,6e32ed54,11.058091,Cursed Land,1,1,1,4.978773,105.427025,11.48,3.59,3,4,160,3,1,0,0,1
35.451317,70.569811,9,1606,9,1610,0,6.848328,6e32ed5f,45.559685,Cursed Land,0,1,0,33.306202,13.25666,9.41,6.18,4,2,125,2,1,0,0,1
49.885706,0,7,1603,6,1610,0,67.386289,6e32ed62,60.171317,The Mountains,1,0,0,65.167893,40.171943,5.1,9.1,3,4,110,3,1,0,0,0
2.075146,29.749459,11,1604,10,1611,0,140.789557,6e32ed78,12.501067,Servant's Premises,0,1,0,13.409602,59.577167,3.51,10.53,4,2,158,0,1,0,0,0
110.529354,17.646556,6,1604,8,1612,0,79.973457,6e32ed92,121.195264,The Mountains,0,0,0,19.109745,68.914351,11.36,3.58,3,3,49,0,1,0,0,1
73.300214,122.876297,1,1604,6,1610,1,58.085458,6e32ed98,83.332244,The Mountains,0,1,0,11.80677,0,6.47,12.2,4,2,87,3,1,0,0,0
11.540519,12.972328,1,1604,4,1612,0,72.049111,6e32eda0,21.781499,King's Landing,0,0,0,14.875297,31.938654,11.51,11.16,4,4,148,0,1,0,0,1
46.031146,15.489615,3,1601,10,1612,0,165.946971,6e32edb3,56.92709,The Mountains,1,1,0,28.534451,0.058917,5.1,9.12,2,3,114,2,1,0,0,0
19.63314,0,5,1606,2,1610,0,106.653566,6e32edbb,30.381349,Cursed Land,0,1,0,0.902892,148.12989,5.34,7.32,4,2,140,3,1,0,0,1
6.400208,28.943411,6,1603,7,1609,0,40.107748,6e32edc2,17.008023,Cursed Land,1,1,0,2.45965,57.643274,10.37,6.45,2,2,154,4,2,0,1,0
55.307776,25.168371,7,1602,6,1608,0,24.724046,6e32edc6,66.052066,The Mountains,0,1,0,66.865599,0,6.1,3.31,2,2,105,0,1,0,0,1
21.912811,36.755558,12,1600,2,1607,0,22.373544,6e32edd6,31.940454,Servant's Premises,1,0,0,4.557012,18.047469,5.29,11.33,4,2,138,3,1,0,0,1
16.950715,23.835561,4,1601,8,1608,0,44.976607,6e32ede8,27.696456,King's Landing,0,1,0,66.143052,64.000013,8.19,11.13,4,4,143,2,2,0,1,0
5.060554,70.421535,6,1600,4,1609,1,27.210012,6e32eded,15.61963,Servant's Premises,1,0,0,21.897672,9.676099,3.46,10.41,2,2,155,0,0,1,1,1
127.575369,104.83924,1,1605,4,1607,0,26.078402,6e32edef,138.526928,King's Landing,1,0,0,6.649305,23.20186,5.55,11.55,2,4,32,3,2,0,0,1
37.574413,28.180389,3,1601,10,1607,0,61.137424,6e32ee09,48.168574,No Location,0,0,0,80.085296,54.25848,8.39,6.1,4,3,122,3,2,0,0,1
114.708522,5.963306,4,1606,8,1609,1,122.237027,6e32ee0e,124.813042,The Mountains,0,0,0,57.412102,0,7.3,10.3,3,4,45,4,2,0,0,0
3.04412,22.447905,8,1602,3,1607,0,13.853461,6e32ee1a,13.726184,Cursed Land,1,0,0,17.495529,1.240262,6.32,8.59,3,3,157,0,2,0,1,1
61.160648,142.84006,11,1600,11,1607,0,13.94516,6e32ee27,71.543292,The Mountains,1,0,0,9.485104,53.182789,10.29,11.19,3,2,99,3,1,0,0,1
42.332711,99.236599,3,1603,3,1612,1,0,6e32ee2a,53.210736,King's Landing,1,0,0,20.607121,47.911302,12.37,11.39,4,2,118,2,2,0,0,1
33.889761,47.413168,8,1602,7,1608,0,185.535782,6e32ee2f,44.028973,No Location,1,0,1,1.773592,24.097895,11.55,4.11,4,3,126,4,2,0,1,1
31.421242,93.090413,7,1605,3,1610,1,132.206922,6e32ee3b,42.197646,The Mountains,1,1,0,69.834731,0,7.11,3.5,4,2,129,0,1,0,0,1
66.415544,44.051361,9,1605,10,1610,0,101.625438,6e32ee40,76.934969,Servant's Premises,0,0,0,69.711887,57.322712,8.28,1.29,4,3,94,0,1,0,0,1
133.65178,109.895989,7,1602,9,1608,0,63.643938,6e32ee4c,144.426641,Servant's Premises,1,1,1,11.365919,60.903734,11.37,8.32,4,4,26,2,1,0,0,1
22.337899,33.402046,5,1600,10,1607,0,25.955828,6e32ee57,32.800135,The Mountains,0,0,0,25.960172,64.886481,7.13,1.39,3,2,138,3,1,0,0,1
2.033373,8.724372,9,1601,6,1611,1,3.9828,6e32ee7e,12.687477,The Mountains,0,1,0,21.733725,3.610893,2.47,7.17,3,3,158,3,2,0,0,1
14.460985,32.072312,8,1600,6,1612,0,84.96859,6e32ee8c,24.568335,The Mountains,0,1,1,48.073727,0,7.26,9.22,3,2,146,4,1,0,0,1
63.148424,60.874027,3,1606,3,1609,0,184.892933,6e32ee9c,73.359938,No Location,0,1,1,8.135319,0,7.2,1.19,4,4,97,2,2,0,0,1
19.755841,5.082678,4,1605,8,1609,0,26.258998,6e32eeaf,30.475395,Cursed Land,1,1,1,79.94955,0,7.53,7.39,4,4,140,2,2,0,0,0
10.247883,140.601678,8,1600,11,1608,0,0,6e32eeba,21.071476,Servant's Premises,1,0,0,43.302957,6.567854,6.11,5.48,2,0,150,0,1,0,1,0
100.522744,44.042909,2,1604,8,1612,0,0,6e32eed2,111.32723,King's Landing,0,0,1,4.392369,22.724685,9.29,7.48,3,4,59,4,1,0,0,1
3.297851,0,1,1606,6,1608,0,50.678291,6e32eed9,14.094008,Cursed Land,1,1,0,1.898863,41.04107,7.47,2.23,3,4,157,4,1,0,0,1
50.490614,20.256844,11,1606,8,1608,1,157.832827,6e32eedc,60.763433,Servant's Premises,1,0,0,31.926298,131.720993,5.39,2.39,2,4,110,4,2,0,1,0
36.861506,15.422277,10,1600,3,1611,0,72.272601,6e32eedf,47.257692,The Mountains,1,0,0,25.102524,1.343112,5.2,4.36,3,2,123,2,1,0,0,0
36.517992,24.742063,8,1602,7,1608,0,79.722219,6e32eee4,46.722728,The Mountains,1,0,0,11.983866,33.740397,10.15,7.31,3,4,123,4,1,0,1,0
66.278643,0,8,1603,12,1608,0,109.765867,6e32eee8,76.882022,Cursed Land,0,1,0,54.788012,31.155468,11.49,10.54,3,2,94,4,1,0,0,1
76.585748,18.223384,7,1600,10,1612,0,142.055612,6e32ef0b,87.132564,The Mountains,0,0,0,6.087041,32.580274,11.1,6.5,3,4,83,3,1,0,0,1
18.007408,0,2,1600,3,1612,0,94.351655,6e32ef2b,28.661999,King's Landing,1,0,0,17.83871,48.279123,7.48,1.21,2,4,142,0,1,0,1,0
50.625545,0.281409,6,1604,10,1612,0,162.33917,6e32ef31,60.893046,Servant's Premises,1,0,0,5.242195,0,5.12,1.42,2,2,109,4,1,0,0,1
33.322608,52.533173,9,1603,8,1611,0,88.035518,6e32ef3d,43.593262,King's Landing,0,1,1,62.066215,13.044272,7.14,5.1,4,2,127,3,1,0,1,0
115.033889,11.549187,10,1604,7,1608,0,14.461109,6e32ef40,126.013022,The Mountains,1,1,0,38.228431,54.417175,2.39,3.57,2,4,45,2,2,0,0,0
1.977848,26.776008,7,1606,12,1608,0,85.118011,6e32ef43,12.544018,The Mountains,0,1,1,7.929757,18.72348,4.5,4.17,2,3,158,2,1,0,1,1
37.879531,38.136445,11,1600,12,1608,0,130.526362,6e32ef49,48.530113,Cursed Land,1,0,0,22.920316,15.541176,5.25,3.52,4,2,122,0,1,0,1,0
21.385213,77.662547,3,1604,9,1607,0,33.206335,6e32ef5a,31.48702,Servant's Premises,1,1,1,35.528923,0,5.59,10.31,2,3,139,3,1,0,0,1
5.6909,53.393861,1,1601,1,1607,0,16.82764,6e32ef6c,15.921861,Cursed Land,0,1,0,2.619752,49.843612,9.11,7.39,4,4,154,3,1,0,0,1
118.216016,48.626036,7,1600,1,1612,0,88.816425,6e32ef81,129.205021,The Mountains,0,1,0,63.004943,0,11.54,2.39,4,3,42,4,1,0,1,0
4.720054,21.04614,11,1605,1,1609,0,50.813775,6e32ef90,15.08487,The Mountains,1,0,0,59.990412,68.454781,3.41,5.2,3,3,155,2,1,0,0,1
14.110635,74.215241,8,1600,12,1612,0,149.809244,6e32ef92,24.526062,Cursed Land,1,0,0,4.56113,39.681939,8.22,5.28,4,4,146,2,1,0,0,1
23.656362,16.918431,4,1602,2,1608,0,127.642491,6e32efa7,34.655984,Cursed Land,1,0,0,7.280645,23.163396,2.18,3.43,2,2,136,4,1,0,0,0
48.056119,61.339793,11,1606,4,1611,0,51.410669,6e32efed,58.477277,King's Landing,1,1,0,75.027055,0,12.5,1.11,3,3,112,3,1,0,0,1
16.272119,22.84385,11,1602,9,1611,1,111.288856,6e32eff8,27.166595,Servant's Premises,0,0,0,26.553621,75.852125,9.16,11.54,3,2,144,3,0,1,0,1
122.942272,101.278741,11,1605,3,1610,0,18.600954,6e32effa,133.918896,Servant's Premises,0,1,0,55.434546,0,3.16,6.56,4,2,37,4,1,0,0,1
53.768119,42.340411,1,1604,4,1607,0,16.08168,6e32effc,64.658196,The Mountains,1,1,1,0.528896,17.851391,3.11,2.25,0,3,106,3,2,0,0,1
5.894815,0.472038,5,1606,3,1607,0,41.337636,6e32f001,16.13656,No Location,0,1,1,50.542915,11.687085,5.54,12.54,2,3,154,2,1,0,0,1
108.397443,28.073986,6,1602,11,1611,0,93.988345,6e32f006,118.612481,No Location,1,1,0,2.594702,69.511966,8.51,3.4,3,3,52,4,2,0,1,1
56.738932,20.182988,2,1606,2,1609,0,0,6e32f00b,67.129499,Servant's Premises,0,1,0,47.307336,29.782651,8.26,7.42,2,2,103,2,1,0,1,0
52.938586,10.166985,10,1606,10,1610,0,187.473371,6e32f00f,63.315776,The Mountains,1,0,1,16.245996,15.909811,1.27,5.12,2,4,107,3,1,0,0,1
25.068931,14.412754,11,1600,7,1608,0,102.198887,6e32f017,35.540442,The Mountains,1,0,0,87.811251,31.154459,2.5,8.26,2,2,135,2,1,0,0,1
9.036954,64.549211,6,1602,2,1611,0,234.785492,6e32f021,20.005963,The Mountains,1,0,1,10.365245,65.638945,5.14,3.32,2,2,151,3,1,0,1,1
72.645622,102.152382,2,1606,1,1608,0,93.160631,6e32f02b,82.848821,No Location,1,1,0,52.18844,80.125957,6.56,2.47,0,4,87,2,1,0,0,1
37.419063,0,7,1600,11,1610,0,41.849296,6e32f031,48.297971,The Mountains,0,0,0,20.441954,21.453509,5.33,12.51,2,3,123,4,1,0,0,1
25.126088,17.265722,7,1603,5,1610,0,171.901483,6e32f040,35.758325,Cursed Land,0,1,0,17.490141,67.592122,12.51,7.35,4,2,135,3,1,0,0,1
71.060244,17.736296,11,1601,11,1609,0,3.83281,6e32f073,81.213765,The Mountains,1,0,1,16.198848,2.883195,8.57,5.48,3,2,89,4,1,0,0,1
10.126839,48.490919,12,1600,1,1610,0,95.331066,6e32f080,20.278764,No Location,1,0,1,15.587321,25.986648,6.46,12.48,3,4,150,3,1,0,0,1
119.009468,31.441439,4,1600,12,1608,0,59.113947,6e32f0a4,129.939261,No Location,0,1,0,31.989976,80.604112,10.5,12.43,3,3,41,3,1,0,0,1
70.306592,11.055057,4,1602,1,1610,1,18.675313,6e32f0ae,81.217677,The Mountains,0,1,1,7.748627,0,5.45,4.48,0,2,90,2,1,0,1,1
91.853811,38.711106,11,1605,2,1612,1,75.232382,6e32f0b4,101.943919,Servant's Premises,1,0,0,8.658376,6.625918,3.59,5.19,4,0,68,3,0,1,1,0
5.744447,10.74169,9,1601,12,1612,0,143.890782,6e32f0b8,15.820508,The Mountains,0,1,0,69.9711,64.846418,3.5,12.28,2,2,154,3,1,0,0,1
85.291055,28.107064,1,1604,2,1611,0,23.532316,6e32f0bd,96.047046,No Location,1,0,1,27.844549,3.442001,2.32,2.33,4,3,75,2,1,0,1,0
0,6.182354,11,1606,7,1608,0,53.622065,6e32f0de,0,No Location,1,1,0,31.990049,54.614123,11.21,2.12,2,4,74,3,1,0,1,0
145.869801,0.227516,7,1604,6,1612,0,225.166126,6e32f0e4,156.388933,King's Landing,1,0,1,33.29501,58.801577,5.38,9.22,0,3,14,2,1,0,0,0
1.755168,112.430911,6,1602,10,1611,1,24.915568,6e32f0e9,12.737031,The Mountains,0,0,1,41.926877,29.321438,9.13,5.4,2,3,158,2,1,0,0,1
10.506775,148.254595,9,1601,4,1610,0,92.122065,6e32f0f2,21.432554,Cursed Land,1,0,0,33.569551,59.933927,3.24,7.15,3,4,149,3,1,0,0,0
37.747442,16.110774,7,1606,1,1608,0,222.115052,6e32f0f5,48.60155,The Mountains,1,1,0,59.984009,58.319037,2.33,9.27,3,4,122,3,1,0,0,0
52.330133,79.545081,10,1605,3,1610,0,31.775229,6e32f0fb,62.903408,Cursed Land,1,1,0,48.937057,79.004383,7.12,4.54,4,2,108,2,1,0,0,0
70.996559,31.970824,4,1605,6,1610,0,100.264246,6e32f10a,81.965819,The Mountains,1,1,0,19.042968,32.008301,2.42,1.36,2,2,89,2,1,0,0,1
46.780597,25.841303,4,1604,12,1609,0,0,6e32f118,56.890469,The Mountains,1,1,1,64.175737,99.343045,6.48,3.53,4,4,113,3,2,0,0,1
101.159467,4.132532,4,1605,3,1608,0,97.346376,6e32f11d,111.255174,King's Landing,1,0,0,23.860917,116.085954,11.16,9.22,4,2,59,2,1,0,0,1
57.619359,34.004018,5,1600,7,1608,0,11.610205,6e32f12a,67.95033,The Mountains,1,1,0,11.562245,40.632012,9.17,12.21,2,2,102,2,1,0,0,1
61.624439,92.550154,8,1606,6,1612,0,90.405687,6e32f146,71.730855,Servant's Premises,1,1,0,30.818088,0,8.53,1.24,2,2,98,2,1,0,1,0
47.836914,0,1,1602,8,1610,0,90.609395,6e32f165,58.474685,No Location,0,1,0,11.178097,16.419318,5.4,7.27,2,0,112,2,1,0,0,1
28.907157,58.620618,6,1602,8,1611,0,71.58528,6e32f176,39.818556,The Mountains,0,0,0,33.32562,11.44432,8.53,11.53,2,2,131,4,1,0,0,1
47.40638,67.507377,7,1603,10,1611,1,220.72491,6e32f19b,57.779081,King's Landing,1,1,0,0.60732,0,2.4,10.45,3,3,113,2,1,0,0,0
91.686099,0,7,1601,4,1607,0,204.036872,6e32f1a7,101.924766,Servant's Premises,1,0,1,10.262742,78.314056,9.29,2.17,2,2,68,2,1,0,0,0
31.907647,95.813771,4,1605,6,1608,0,21.434943,6e32f1b1,42.777597,The Mountains,0,1,0,41.599053,0,4.28,3.43,3,4,128,2,2,0,0,1
4.314455,17.749533,9,1606,6,1612,0,138.720366,6e32f1b8,14.80305,Cursed Land,1,1,0,2.547978,18.463746,3.38,12.35,3,2,156,3,2,0,0,1
53.69793,0,6,1600,9,1608,0,53.98095,6e32f1d6,64.463995,King's Landing,0,1,0,12.696931,130.619096,2.25,2.27,3,3,106,4,1,0,0,1
0,75.896229,8,1604,9,1608,0,92.292207,6e32f1de,0,King's Landing,0,0,0,39.019394,102.827352,6.59,4.4,3,2,74,2,1,0,0,1
21.706847,6.50138,7,1601,10,1611,1,237.064214,6e32f1e5,31.797306,The Mountains,1,0,0,28.299052,9.812633,8.24,9.58,4,4,138,4,0,1,0,1
11.241372,39.452214,2,1600,9,1608,0,74.025842,6e32f1f6,21.48402,Cursed Land,0,0,0,24.465885,48.800612,10.28,1.35,4,2,149,3,1,0,0,1
0,51.563483,4,1600,1,1611,0,120.457538,6e32f1fc,0,No Location,0,0,0,32.08037,0,12.55,9.32,4,3,74,3,1,0,0,1
17.991338,9.164544,6,1601,11,1611,0,32.005618,6e32f202,28.401576,Cursed Land,1,1,0,9.99053,63.166231,8.17,11.18,4,4,142,0,1,0,0,0
58.407841,106.536451,6,1603,9,1608,0,7.978671,6e32f217,68.750986,No Location,0,1,0,8.423157,63.752645,6.12,4.13,2,4,102,2,1,0,0,1
24.74969,15.223855,1,1606,11,1610,1,162.50639,6e32f21d,35.122775,The Mountains,0,1,0,25.862988,22.411321,4.15,6.47,2,4,135,4,1,0,0,1
57.625471,111.169596,10,1602,10,1612,0,89.847757,6e32f220,68.453639,The Mountains,0,1,1,50.899086,72.926423,6.24,2.19,3,2,102,2,2,0,0,1
18.264779,2.994788,4,1602,1,1612,0,134.63898,6e32f222,28.561599,The Mountains,0,0,0,1.054377,75.270909,4.1,6.24,2,3,142,0,2,0,0,0
15.789625,54.637144,5,1606,12,1609,0,28.965008,6e32f227,25.830306,The Mountains,0,0,0,13.028924,31.125831,9.5,12.11,3,3,144,2,1,0,0,1
88.580308,64.909825,3,1601,6,1610,0,35.894597,6e32f233,99.509321,King's Landing,1,1,0,1.356185,53.000141,8.54,11.58,2,4,71,4,2,0,0,1
0.138879,145.331141,3,1603,7,1612,0,214.265336,6e32f23e,11.037993,Servant's Premises,0,1,0,11.513188,85.468943,12.35,10.3,2,4,160,3,1,0,0,0
56.162364,117.398585,11,1601,8,1608,0,234.255288,6e32f246,66.882015,Servant's Premises,1,1,0,81.87611,27.242366,11.43,3.41,0,2,104,3,1,0,0,0
66.215335,0,8,1606,9,1612,0,264.183634,6e32f249,76.973899,Servant's Premises,0,1,0,55.16707,29.965401,2.26,8.24,4,0,94,3,1,0,0,1
54.028437,52.916536,8,1603,11,1612,0,0.816127,6e32f24c,64.460499,The Mountains,1,1,1,14.325323,55.637444,1.59,3.4,4,4,106,3,1,0,0,0
15.061368,0,12,1600,1,1609,0,101.585292,6e32f251,25.847667,The Mountains,0,1,0,14.797186,0,2.47,7.26,2,2,145,2,2,0,0,1
94.861128,0,3,1602,12,1611,0,0,6e32f265,105.560367,Cursed Land,1,1,0,7.0779,4.853104,7.15,1.43,4,0,65,2,1,0,0,0
58.993968,24.521821,7,1603,10,1610,1,128.946347,6e32f26a,69.935272,Servant's Premises,0,0,1,20.407186,0,9.17,1.49,3,4,101,3,0,1,0,1
24.241391,39.51846,4,1603,2,1609,0,28.755234,6e32f277,34.311594,Cursed Land,0,0,0,38.323125,9.231459,5.45,9.59,3,3,136,4,1,0,0,1
122.938765,100.634925,10,1606,9,1610,0,78.128457,6e32f27e,133.308285,The Mountains,1,1,0,56.513947,137.273986,4.3,3.15,3,2,37,0,1,0,0,1
35.221242,86.657113,10,1605,8,1608,0,24.200905,6e32f297,45.929235,The Mountains,1,0,0,31.82686,76.353879,6.1,9.23,3,4,125,3,2,0,0,1
41.606383,16.785757,5,1603,5,1612,0,89.53331,6e32f299,52.468201,The Mountains,0,0,0,0.386792,9.146476,8.16,4.13,4,4,118,4,1,0,0,1
82.186088,16.73369,2,1603,4,1611,0,99.1183,6e32f29f,92.833131,Servant's Premises,1,0,0,14.176749,67.036828,2.12,7.4,4,3,78,2,1,0,1,0
72.320052,68.885474,10,1605,3,1608,0,37.173517,6e32f2aa,82.742665,The Mountains,1,1,0,68.580762,122.780275,9.59,4.21,3,4,88,4,2,0,0,1
37.124975,38.890681,3,1603,2,1611,0,35.43714,6e32f2b4,47.407388,King's Landing,1,0,1,8.355525,102.337017,7.58,7.39,2,2,123,2,2,0,0,0
0,35.425676,5,1606,3,1607,0,28.284346,6e32f2b6,0,The Mountains,0,0,0,28.49635,12.256144,1.56,4.25,3,4,74,2,2,0,0,0
0,0,8,1600,2,1611,0,70.960864,6e32f2bc,0,The Mountains,1,0,0,11.707587,10.68213,8.14,12.52,4,2,74,2,1,0,0,0
30.991684,47.438725,10,1600,11,1612,0,64.940769,6e32f2bf,41.090524,The Mountains,0,1,1,20.653164,41.541438,4.57,8.1,3,2,129,4,1,0,1,0
67.43129,11.375074,1,1606,1,1607,0,50.761253,6e32f2e8,77.864036,Cursed Land,1,0,1,25.497492,29.802587,9.32,7.38,0,2,93,3,1,0,0,0
32.64217,0,5,1603,11,1608,1,169.994083,6e32f2ed,43.10625,No Location,0,1,0,7.44033,15.770929,8.25,7.36,2,4,127,2,0,1,0,0
7.763257,33.715185,9,1605,5,1607,0,122.476021,6e32f2f0,17.914731,Servant's Premises,0,1,0,20.464558,67.590195,9.46,10.53,3,2,152,4,2,0,0,1
